Date,Open,High,Low,Close,Adj Close,Volume,Day
2019-03-21,22.219999,23.15,22,22.41,21.124134,43433700,0
2019-03-22,22.860001,23.24,22.01,22.120001,20.850773,12359200,1
2019-03-25,22.25,22.5,21.370001,21.77,20.520855,3832300,2
2019-03-26,22.040001,22.4,21.9,22.08,20.81307,2924000,3
2019-03-27,22.32,22.719999,22.190001,22.299999,21.020445,5228100,4
2019-03-28,22.5,22.700001,22.4,22.690001,21.388065,1763000,5
2019-03-29,22.799999,23.74,22.700001,23.549999,22.198721,2413900,6
2019-04-01,23.99,24.190001,22.6,22.709999,21.406918,2587100,7
2019-04-02,22.799999,23.08,22.43,23,21.680281,1225400,8
2019-04-03,23.129999,23.18,21.700001,21.780001,20.530279,2631100,9
2019-04-04,21.85,21.99,21.379999,21.690001,20.445448,1236300,10
2019-04-05,21.780001,21.950001,21.51,21.690001,20.445448,1570700,11
2019-04-08,21.690001,21.9,21.24,21.299999,20.077822,1607800,12
2019-04-09,21.4,22.02,21.26,21.879999,20.624542,3204100,13
2019-04-10,23.23,23.9,22.719999,22.75,21.444624,10398200,14
2019-04-11,23.01,23.209999,22.75,23.030001,21.708559,2183200,15
2019-04-12,23.07,23.219999,22.32,22.450001,21.16184,1689800,16
2019-04-15,22.809999,24.17,22.66,23.969999,22.59462,5351700,17
2019-04-16,24.226999,24.5,23.6,23.91,22.538065,2509100,18
2019-04-17,23.82,23.959999,23.440001,23.450001,22.104456,941700,19
2019-04-18,23.450001,24.34,23.33,23.790001,22.424952,2058600,20
2019-04-22,23.809999,23.91,22.77,22.82,21.510612,1735000,21
2019-04-23,22.9,22.969999,22.15,22.190001,20.916759,2226400,22
2019-04-24,22.27,22.6,21.84,22.4,21.114706,1342100,23
2019-04-25,22.4,22.504999,21.879999,22.33,21.048723,1104700,24
2019-04-26,22.4,22.93,22.059999,22.790001,21.48233,1159300,25
2019-04-29,23.040001,23.26,22.790001,23.190001,21.859377,835300,26
2019-04-30,23.370001,23.43,22.41,22.41,21.124134,1036000,27
2019-05-01,22.450001,22.65,22.18,22.629999,21.331509,1335100,28
2019-05-02,22.48,22.969999,22.33,22.92,21.604872,954600,29
2019-05-03,22.99,23.059999,22.379999,22.610001,21.312658,1211000,30
2019-05-06,22.299999,22.75,22.190001,22.690001,21.388065,682800,31
2019-05-07,22.440001,22.879999,22.42,22.83,21.520033,1209400,32
2019-05-08,22.610001,22.889999,22.57,22.6,21.303234,678000,33
2019-05-09,22.51,22.629999,22.309999,22.48,21.190117,598300,34
2019-05-10,22.299999,22.540001,22.23,22.379999,21.095852,727100,35
2019-05-13,22,22.120001,21.799999,21.98,20.718807,1053000,36
2019-05-14,22.209999,22.65,22,22.379999,21.095852,826100,37
2019-05-15,22.5,22.620001,22.040001,22.1,20.831921,534500,38
2019-05-16,22.16,22.35,21.959999,21.969999,20.709379,832900,39
2019-05-17,21.889999,22.34,21.799999,21.950001,20.690531,533800,40
2019-05-20,21.809999,22.07,21.74,22.02,20.756512,473600,41
2019-05-21,22,22.290001,21.889999,22.25,20.973314,371500,42
2019-05-22,22.059999,22.48,22.059999,22.4,21.114706,381800,43
2019-05-23,22.25,22.49,22.094,22.139999,20.869625,660100,44
2019-05-24,22.25,22.42,21.783001,22.059999,20.794216,1182800,45
2019-05-28,22,22.200001,21.754999,21.99,20.728235,668100,46
2019-05-29,21.790001,21.819,21,21.280001,20.058973,1541700,47
2019-05-30,21.110001,21.33,20.41,20.790001,19.59709,1893900,48
2019-05-31,20.540001,20.559999,18.92,19.42,18.3057,3355800,49
2019-06-03,19.43,20.790001,19.375,20.629999,19.446264,1185500,50
2019-06-04,20.84,22.08,20.809999,21.48,20.247498,2092900,51
2019-06-05,21.51,21.549999,20.700001,21.33,20.106102,784500,52
2019-06-06,21.209999,21.385,20.450001,20.82,19.625366,782200,53
2019-06-07,20.799999,21.09,20.4,20.969999,19.766758,714000,54
2019-06-10,21.190001,22.110001,21.190001,21.65,20.40774,577300,55
2019-06-11,21.76,21.879999,20.82,20.91,19.710203,485900,56
2019-06-12,20.950001,21.129999,20.5,20.629999,19.446264,736400,57
2019-06-13,20.73,21.540001,20.700001,21.18,19.964712,478500,58
2019-06-14,21.01,21.889999,21,21.49,20.256926,708000,59
2019-06-17,21.57,22.25,21.5,21.83,20.577414,1047400,60
2019-06-18,21.870001,22.139999,21.639999,21.76,20.511429,628900,61
2019-06-19,21.98,22.465,21.75,22.309999,21.029871,729900,62
2019-06-20,22.450001,22.469999,21.35,21.780001,20.530279,1181700,63
2019-06-21,21.77,21.940001,21.48,21.76,20.511429,2399300,64
2019-06-24,21.65,22.030001,20.9,21.059999,19.851595,788200,65
2019-06-25,21.129999,21.450001,20.75,20.75,19.559383,925800,66
2019-06-26,21.15,21.469999,20.450001,20.709999,19.521679,2299200,67
2019-06-27,20.68,21.18,20.68,21.07,19.861019,948600,68
2019-06-28,21.1,21.290001,20.700001,20.879999,19.681923,699100,69
2019-07-01,21,21.549999,20.775,21.25,20.030691,1229500,70
2019-07-02,21.280001,21.639999,21.02,21.360001,20.134382,963200,71
2019-07-03,21.42,22,21.200001,21.790001,20.539713,683600,72
2019-07-05,21.700001,22.5,21.57,22.27,20.992165,1060600,73
2019-07-08,22.459999,23.370001,22.299999,23.190001,21.859377,1860000,74
2019-07-09,23.09,23.74,22.540001,23.66,22.30241,4003700,75
2019-07-10,21.780001,21.969999,20.65,20.82,19.625366,17099700,76
2019-07-11,20.84,20.84,20.200001,20.25,19.088072,4510200,77
2019-07-12,20.290001,20.4,19.559999,20.120001,18.965536,3648000,78
2019-07-15,20,20.34,19.973,20.120001,18.965536,1201600,79
2019-07-16,20,20.120001,19.799999,19.799999,18.663893,968500,80
2019-07-17,19.200001,19.26,18.486,18.889999,17.806108,4894300,81
2019-07-18,18.790001,18.889999,18.16,18.4,17.344225,2226100,82
2019-07-19,18.389999,18.812,18.389999,18.75,17.674141,1051900,83
2019-07-22,18.83,18.9,18.26,18.43,17.372503,1105300,84
2019-07-23,18.299999,18.639999,18.299999,18.5,17.438488,708900,85
2019-07-24,18.629999,19.25,18.523001,19.24,18.136023,1127100,86
2019-07-25,19.299999,19.52,19.059999,19.32,18.211435,996700,87
2019-07-26,19.4,19.540001,19.299999,19.370001,18.258566,800400,88
2019-07-29,19.35,19.700001,18.969999,19.290001,18.183159,878900,89
2019-07-30,19.219999,19.290001,18.66,18.82,17.740124,1279700,90
2019-07-31,19.049999,19.145,18.59,19.059999,17.966352,1222400,91
2019-08-01,18.889999,19.209999,18.23,18.309999,17.259384,1712400,92
2019-08-02,18.629999,19.16,18.370001,18.879999,17.79668,1454200,93
2019-08-05,18.48,18.709999,18.120001,18.639999,17.570452,1241300,94
2019-08-06,18.6,18.73,18,18.51,17.44791,1038600,95
2019-08-07,18.219999,18.299999,17.74,17.93,16.901194,1488400,96
2019-08-08,17.98,18.08,17.514999,17.610001,16.599552,1213600,97
2019-08-09,17.5,17.620001,16.719999,17.33,16.335621,1442500,98
2019-08-12,17.139999,17.24,16.860001,17.110001,16.128241,853700,99
2019-08-13,17.040001,17.959999,16.870001,17.209999,16.222504,1414500,100
2019-08-14,16.77,16.77,16,16.25,15.317589,1530100,101
2019-08-15,16.790001,16.91,16.059999,16.120001,15.195048,1004100,102
2019-08-16,16.4,16.6,16.290001,16.299999,15.364718,942400,103
2019-08-19,16.639999,16.780001,16.07,16.309999,15.374146,1196800,104
2019-08-20,16.35,16.559999,16.190001,16.459999,15.515537,645000,105
2019-08-21,16.68,17.18,16.610001,16.98,16.005699,861500,106
2019-08-22,16.950001,17.219999,16.809999,17.200001,16.213079,450500,107
2019-08-23,17.040001,17.040001,16.48,16.66,15.704063,769000,108
2019-08-26,16.860001,17.32,16.690001,17.129999,16.147097,605000,109
2019-08-27,17.200001,17.349001,16.594999,16.709999,15.751193,715700,110
2019-08-28,16.639999,17.299999,16.639999,17.110001,16.128241,341900,111
2019-08-29,17.42,17.424999,17.15,17.35,16.354471,322000,112
2019-08-30,17.33,17.41,16.82,16.9,15.930292,416300,113
2019-09-03,16.67,16.98,16.570999,16.969999,15.996277,425000,114
2019-09-04,17.07,17.42,16.885,17.35,16.354471,574700,115
2019-09-05,17.559999,17.700001,17.4,17.58,16.571276,606300,116
2019-09-06,17.65,17.65,16.959999,17.08,16.099964,894900,117
2019-09-09,17.25,18.27,17.08,18.190001,17.146271,1913200,118
2019-09-10,18.1,18.549999,17.85,18.530001,17.466764,1428000,119
2019-09-11,18.469999,19.07,18.030001,19.01,17.919222,1432400,120
2019-09-12,18.85,19.09,18.51,18.57,17.504467,898900,121
2019-09-13,18.620001,18.889999,17.93,18,16.967175,664400,122
2019-09-16,18,18.23,17.77,17.91,16.882338,666300,123
2019-09-17,18.43,18.540001,17.945,18.26,17.212255,1297200,124
2019-09-18,18.24,18.445,18.049999,18.299999,17.24996,808600,125
2019-09-19,18.35,18.51,18.15,18.49,17.429062,295400,126
2019-09-20,18.469999,18.690001,18.25,18.25,17.202829,965800,127
2019-09-23,18.1,18.466999,18.1,18.35,17.297094,670900,128
2019-09-24,18.41,18.530001,17.82,18.190001,17.146271,353500,129
2019-09-25,18.41,18.950001,18.27,18.91,17.824961,673200,130
2019-09-26,18.889999,19.139999,18.75,19.08,17.985207,678800,131
2019-09-27,18.93,19.25,18.780001,19.209999,18.107748,611700,132
2019-09-30,19.139999,19.209999,18.860001,19.040001,17.947504,457900,133
2019-10-01,19.01,19.25,18.76,19.01,17.919222,515000,134
2019-10-02,19.01,19.389999,18.66,19.290001,18.183159,955400,135
2019-10-03,19.059999,19.74,18.6,19.450001,18.477659,1149500,136
2019-10-04,19.41,19.462,18.93,19.290001,18.325659,623700,137
2019-10-07,19.35,19.799999,19.299999,19.77,18.78166,1162100,138
2019-10-08,19.67,19.825001,18.75,18.959999,18.012152,3763300,139
2019-10-09,19.02,19.110001,17.26,17.540001,16.663143,6143500,140
2019-10-10,17.549999,17.940001,17.309999,17.549999,16.672642,2002300,141
2019-10-11,17.57,17.98,17.389999,17.41,16.539642,1806400,142
2019-10-14,17.370001,17.504999,16.799999,17.120001,16.264141,1556100,143
2019-10-15,17.18,17.65,17.07,17.379999,16.511143,1400100,144
2019-10-16,17.32,17.65,17.309999,17.629999,16.748642,755100,145
2019-10-17,17.700001,17.799999,17.02,17.049999,16.197636,1061900,146
2019-10-18,16.85,17.219999,16.85,17.110001,16.254641,1033900,147
2019-10-21,17.25,17.334999,17,17.02,16.169138,1089900,148
2019-10-22,17.23,17.690001,17,17.58,16.701141,1519700,149
2019-10-23,17.67,17.67,17.360001,17.459999,16.587139,539400,150
2019-10-24,17.52,17.52,16.91,16.98,16.131138,944700,151
2019-10-25,17.09,17.375,16.879999,17.120001,16.264141,873000,152
2019-10-28,17.139999,17.311001,16.969999,17.17,16.31164,822100,153
2019-10-29,17.07,17.360001,17.02,17.32,16.454142,809200,154
2019-10-30,17.459999,17.83,17.24,17.799999,16.910143,1211800,155
2019-10-31,17.719999,17.85,17.34,17.82,16.929142,813600,156
2019-11-01,17.84,17.968,17.719999,17.82,16.929142,1109100,157
2019-11-04,17.92,17.940001,17.07,17.120001,16.264141,953100,158
2019-11-05,17.15,17.77,17.15,17.35,16.482639,843200,159
2019-11-06,17.309999,17.309999,17.1,17.15,16.292641,870300,160
2019-11-07,17.17,17.700001,17.15,17.51,16.634642,1061200,161
2019-11-08,17.450001,17.48,16.959999,17.129999,16.273638,1061400,162
2019-11-11,17.110001,17.219999,17,17.049999,16.197636,469400,163
2019-11-12,17.110001,17.24,16.92,17,16.150139,769600,164
2019-11-13,17.040001,17.040001,16.871,16.950001,16.102638,602400,165
2019-11-14,16.959999,17.08,16.860001,17.01,16.159636,659600,166
2019-11-15,17,17.379999,16.950001,17.18,16.321142,496300,167
2019-11-18,17.200001,17.25,16.922001,17.059999,16.207138,713500,168
2019-11-19,17.02,17.139999,16.83,17.01,16.159636,779000,169
2019-11-20,16.99,17,16.32,16.370001,15.551636,1611700,170
2019-11-21,16.48,16.780001,16.43,16.57,15.741635,1051100,171
2019-11-22,16.610001,17.01,16.52,16.99,16.140636,1056100,172
2019-11-25,17.059999,17.15,16.91,17.049999,16.197636,941100,173
2019-11-26,17.059999,17.15,16.780001,16.85,16.007639,1163600,174
2019-11-27,16.98,17.030001,16.882,16.98,16.131138,662700,175
2019-11-29,17.02,17.02,16.76,16.780001,15.941138,372700,176
2019-12-02,16.77,16.84,16.610001,16.639999,15.808134,567600,177
2019-12-03,16.549999,17,16.379999,16.889999,16.045635,1338900,178
2019-12-04,16.84,17.1,16.84,16.99,16.140636,647400,179
2019-12-05,17.030001,17.360001,17.01,17.190001,16.330639,862400,180
2019-12-06,17.33,17.57,17.200001,17.43,16.558643,544400,181
2019-12-09,17.309999,17.450001,17.030001,17.41,16.539642,1325200,182
2019-12-10,17.4,17.98,17.312,17.969999,17.071646,829500,183
2019-12-11,17.940001,18.040001,17.801001,18.02,17.119146,835000,184
2019-12-12,18.049999,18.42,17.969999,18.41,17.489649,1416900,185
2019-12-13,18.84,19.25,18.280001,18.959999,18.012152,2416200,186
2019-12-16,19.15,19.18,18.41,18.780001,17.841154,1094300,187
2019-12-17,18.809999,19.4,18.68,19.280001,18.316156,1761500,188
2019-12-18,19.280001,19.950001,19.219999,19.85,18.857662,1325400,189
2019-12-19,19.620001,19.75,19.35,19.530001,18.553659,844700,190
2019-12-20,19.84,20.01,19.57,19.91,18.914663,2007400,191
2019-12-23,19.99,20,19.32,19.52,18.544159,1002500,192
2019-12-24,19.42,19.74,19.360001,19.629999,18.648659,223300,193
2019-12-26,19.700001,19.813999,19.450001,19.66,18.67716,360000,194
2019-12-27,19.709999,19.73,19.190001,19.25,18.287655,601200,195
2019-12-30,19.23,19.379999,18.98,19.030001,18.078655,648700,196
2019-12-31,18.950001,19.42,18.9,19.290001,18.325659,560400,197
2020-01-02,19.33,19.379999,18.969999,19.120001,18.164156,557600,198
2020-01-03,19,19.190001,18.879999,19.190001,18.230656,356600,199
2020-01-06,18.9,19.23,18.870001,19.07,18.116653,590900,200
2020-01-07,19.1,19.434999,19.054001,19.25,18.287655,722900,201
2020-01-08,19.209999,19.459999,18.98,19.120001,18.164156,457200,202
2020-01-09,19.18,19.190001,18.610001,18.709999,17.774649,1068600,203
2020-01-10,18.629999,18.719999,18.280001,18.65,17.717651,966200,204
2020-01-13,18.68,18.93,18.559999,18.85,17.907656,654000,205
2020-01-14,18.860001,19.129999,18.610001,18.99,18.040653,884800,206
2020-01-15,18.940001,19.1,18.82,19.07,18.116653,516800,207
2020-01-16,19.139999,19.719999,19,19.690001,18.705664,2280100,208
2020-01-17,19.690001,19.98,19.209999,19.98,18.981159,1201000,209
2020-01-21,19.860001,20.040001,19.58,20,19.00016,1363900,210
2020-01-22,19.879999,20.01,19.450001,19.889999,18.89566,827300,211
2020-01-23,19.74,20.17,19.504,19.950001,18.952662,1351800,212
2020-01-24,20.110001,20.16,19.9,20.139999,19.133162,1155000,213
2020-01-27,19.93,20.299999,19.700001,20.25,19.237665,1155700,214
2020-01-28,20.299999,20.389999,19.41,19.700001,18.71516,2121600,215
2020-01-29,19.76,20,19.5,19.799999,18.810162,940600,216
2020-01-30,19.790001,19.98,19.43,19.75,18.762663,2295100,217
2020-01-31,19.66,20,18.879999,19.639999,18.658159,2802700,218
2020-02-03,18.610001,19.639999,18.139999,19.16,18.202156,2664100,219
2020-02-04,19.049999,19.75,18.879999,19.299999,18.335157,1924700,220
2020-02-05,19.25,20.18,19.25,19.9,18.905159,1559000,221
2020-02-06,19.969999,20.09,19.76,19.790001,18.800661,1210900,222
2020-02-07,19.75,19.860001,19.1,19.35,18.38266,1760000,223
2020-02-10,19.41,20.045,19.41,19.959999,18.962164,934800,224
2020-02-11,20,20.27,19.940001,19.969999,19.048006,1020200,225
2020-02-12,20.129999,20.6,20.129999,20.4,19.458153,1266500,226
2020-02-13,20.389999,20.705,20.18,20.48,19.534462,1074100,227
2020-02-14,20.549999,20.620001,20.110001,20.219999,19.286465,821300,228
2020-02-18,20.1,20.32,19.719999,19.83,18.914471,1153800,229
2020-02-19,19.9,20.09,19.26,19.379999,18.485245,1259000,230
2020-02-20,19.33,20,19.33,20,19.076622,877300,231
2020-02-21,20,20,19.639999,19.719999,18.809549,750700,232
2020-02-24,19.33,19.6,19.08,19.120001,18.237251,1434800,233
2020-02-25,19.34,19.4,18.450001,18.790001,17.922489,1264000,234
2020-02-26,18.799999,18.959999,17.76,17.780001,16.959116,1212400,235
2020-02-27,17.32,18.08,17.02,17.530001,16.720659,985000,236
2020-02-28,17.110001,17.290001,16.67,16.99,16.205589,1511800,237
2020-03-02,17.030001,17.93,16.879999,17.870001,17.044964,1592500,238
2020-03-03,17.889999,18.540001,17.889999,18.459999,17.607719,987500,239
2020-03-04,18.559999,18.75,18.200001,18.74,17.874792,693200,240
2020-03-05,18.379999,18.400999,17.700001,17.889999,17.064035,1043600,241
2020-03-06,17.48,17.67,17.059,17.219999,16.424967,998100,242
2020-03-09,16.33,16.85,16.15,16.459999,15.700059,1656600,243
2020-03-10,16.889999,17.15,16.209999,16.66,15.890826,914000,244
2020-03-11,16.34,16.440001,15.44,15.51,14.79392,1231100,245
2020-03-12,14.73,14.73,12.95,13.17,12.561954,1775000,246
2020-03-13,13.81,14.46,13.43,14.42,13.754245,1150900,247
2020-03-16,12.56,14.84,12.55,14.15,13.49671,2569300,248
2020-03-17,14.23,14.83,13.75,13.88,13.239176,2341200,249
2020-03-18,12.99,13.48,12.15,12.39,11.817969,1763300,250
2020-03-19,12.1,13.1,11.51,12.36,11.789352,1483200,251
2020-03-20,12.29,12.41,11.4,11.46,10.930905,1415000,252
2020-03-23,11.46,11.52,10.14,10.37,9.891229,946300,253
2020-03-24,10.98,12.56,10.9,12.52,11.941966,1318700,254
2020-03-25,12.73,13.86,12.353,13.14,12.53334,1276700,255
2020-03-26,13.3,14.675,13,14.37,13.706553,1123600,256
2020-03-27,13.64,13.78,12.28,12.76,12.170884,1945700,257
2020-03-30,12.55,13.12,12.53,13.02,12.41888,1681200,258
2020-03-31,12.93,13.25,12.25,12.43,11.856119,1350400,259
2020-04-01,12.01,12.1,10.53,10.65,10.1583,2728700,260
2020-04-02,11.08,11.18,10,10.07,9.605079,1565600,261
2020-04-03,10.05,10.17,9.09,9.51,9.070933,2443400,262
2020-04-06,10.14,11.19,10.08,10.94,10.434912,2470700,263
2020-04-07,12.05,12.57,11.35,12.01,11.455511,3565000,264
2020-04-08,12.75,13.91,12.12,13.13,12.523802,3612700,265
2020-04-09,13.5,14.56,13.25,13.78,13.143791,2899600,266
2020-04-13,13.71,13.99,12.926,13.83,13.191484,2377500,267
2020-04-14,14.33,14.73,13.61,13.92,13.277328,2208300,268
2020-04-15,13.16,13.55,12.89,13,12.399802,3468600,269
2020-04-16,13.05,13.42,12.465,12.68,12.09458,1581400,270
2020-04-17,13.4,14.06,13.36,13.5,12.876719,2620100,271
2020-04-20,13.11,13.45,12.7,12.86,12.266266,1254400,272
2020-04-21,12.5,12.76,12.21,12.32,11.751198,1165300,273
2020-04-22,13.05,13.05,12.44,12.59,12.008735,1442200,274
2020-04-23,12.51,12.73,12.24,12.36,11.864744,1230300,275
2020-04-24,12.33,12.87,12.22,12.6,12.095128,1449300,276
2020-04-27,12.75,13.28,12.6,13.11,12.584692,1921400,277
2020-04-28,13.56,13.59,12.83,13.15,12.623089,1935200,278
2020-04-29,13.65,13.68,13.15,13.36,12.824674,2199500,279
2020-04-30,13.22,13.305,12.6,12.89,12.373507,1590300,280
2020-05-01,12.55,12.685,12.15,12.54,12.03753,1165900,281
2020-05-04,12.29,12.63,11.96,12.34,11.845544,1138900,282
2020-05-05,12.58,12.795,11.96,12.04,11.557567,1395100,283
2020-05-06,12.1,12.255,11.59,11.8,11.327183,1252400,284
2020-05-07,11.9,12.28,11.77,11.82,11.34638,993300,285
2020-05-08,12.09,12.87,12.02,12.84,12.325511,1662500,286
2020-05-11,12.6,12.6,12.047,12.4,11.903141,1198500,287
2020-05-12,12.41,12.76,12.41,12.6,12.095128,1434200,288
2020-05-13,12.5,12.505,11.63,11.85,11.375179,1059500,289
2020-05-14,11.5,12.29,11.13,12.2,11.711155,1119800,290
2020-05-15,11.93,12.31,11.79,12.09,11.605564,1347900,291
2020-05-18,12.71,13.2,12.66,13.07,12.546295,1310700,292
2020-05-19,13.09,13.1,12.39,12.43,11.931938,731200,293
2020-05-20,12.8,12.81,12.37,12.43,11.931938,644100,294
2020-05-21,12.37,13.13,12.26,13.06,12.536695,1016800,295
2020-05-22,13.05,13.19,12.71,12.92,12.402305,856400,296
2020-05-26,13.5,14.4,13.5,14.16,13.592619,2787500,297
2020-05-27,14.7,14.786,13.94,14.58,13.99579,1610000,298
2020-05-28,14.59,14.6,13.605,13.63,13.083857,869800,299
2020-05-29,13.36,13.61,13.12,13.49,12.949467,1176700,300
2020-06-01,13.45,14.01,13.36,13.81,13.256645,1011900,301
2020-06-02,14.05,14.45,13.9,14.28,13.70781,1043300,302
2020-06-03,14.59,15.79,14.48,15.34,14.725337,2183100,303
2020-06-04,15.05,15.54,14.78,15.44,14.82133,1926600,304
2020-06-05,16.299999,16.969999,15.91,16.07,15.426086,2230100,305
2020-06-08,16.52,16.549999,15.58,15.81,15.176505,2017100,306
2020-06-09,15.33,15.605,15.13,15.44,14.82133,1343100,307
2020-06-10,15.27,15.37,14.57,14.63,14.043788,1457000,308
2020-06-11,13.73,14,13.324,13.66,13.112654,1444800,309
2020-06-12,14.13,14.21,13.245,13.79,13.237445,1445800,310
2020-06-15,13.21,14.19,13.11,14.14,13.573421,1177400,311
2020-06-16,14.93,15.08,14.02,14.42,13.842202,946700,312
2020-06-17,14.56,14.69,14.08,14.18,13.611817,1342000,313
2020-06-18,13.95,14.18,13.7,13.78,13.227844,1289300,314
2020-06-19,14,14.15,13.22,13.39,12.853473,1708700,315
2020-06-22,13.39,13.64,13.2,13.45,12.911069,1156100,316
2020-06-23,13.7,14.03,13.3,13.5,12.959064,1600200,317
2020-06-24,13.42,13.48,12.87,13,12.479099,1966800,318
2020-06-25,12.83,13.15,12.59,12.93,12.411905,1253600,319
2020-06-26,12.8,12.83,12.165,12.25,11.759153,1466100,320
2020-06-29,12.4,13.26,12.25,13.24,12.709482,1177600,321
2020-06-30,13.04,13.41,12.85,13.4,12.86307,1351700,322
2020-07-01,13.38,13.75,13.28,13.7,13.151051,1560000,323
2020-07-02,13.95,14.095,13.24,13.35,12.815076,1467100,324
2020-07-06,13.74,14.41,13.54,14.41,13.832602,3386900,325
2020-07-07,14.16,14.248,13.645,13.83,13.275841,4581700,326
2020-07-08,13.19,13.32,12.445,12.68,12.171924,10737100,327
2020-07-09,12.78,13.06,12.36,12.43,11.931938,4283200,328
